"콘텐츠분류";"제목";"지번주소";"도로명주소";"위도";"경도"
"관광지";"렛츠런팜 양귀비꽃";"제주특별자치도 제주시 조천읍 남조로 1660";"";33.41699;126.681465
"관광지";"알뜨르비행장";"제주특별자치도 서귀포시 대정읍 상모리";"제주특별자치도 서귀포시 대정읍 상모리";33.221897;126.27413
"관광지";"감귤박물관";"제주특별자치도 서귀포시 신효동 산 4";"제주특별자치도 서귀포시 효돈순환로 441";33.271523;126.60766
"관광지";"한라산어리목코스";"제주특별자치도 제주시 1100로 2070-61";"제주특별자치도 제주시 1100로 2070-61";33.39223;126.49457
"관광지";"노리매공원";"제주특별자치도 서귀포시 대정읍 구억리 654-1";"제주특별자치도 서귀포시 대정읍 중산간서로 2260-15";33.28257;126.287544
"관광지";"애월 한담 카약";"제주 제주시 애월읍 애월로1길 25";"제주 제주시 애월읍 애월로1길 25";33.46246;126.30959
"관광지";"제주성지";"제주특별자치도 제주시 오현길 61";"제주특별자치도 제주시 오현길 61";33.510372;126.52607
"관광지";"제주평화박물관(전쟁평화박물관)[휴관중]";"제주특별자치도 한경면 청수서5길 63(청수리)";"제주시 한경면 청수서5길 63";33.305588;126.249275
"관광지";"어승생승마장 Horseland Jeju";"제주특별자치도 제주시 노형동 산 14-1";"제주특별자치도 제주시 1100로 2659 (노형동)";33.425396;126.49087
"관광지";"해맞이해안로";"제주특별자치도 제주시 구좌읍 김녕리";"제주특별자치도 제주시 구좌읍 김녕리";33.558674;126.79477
"관광지";"천지연기정길";"제주특별자치도 서귀포시 서홍동 961-34";"제주특별자치도 서귀포시 서홍동 961-34";33.263958;126.55073
"관광지";"벨리타";"제주특별자치도 제주시 조천읍 중산간동로 1194";"제주특별자치도 제주시 조천읍 중산간동로 1194";33.507736;126.69782
"관광지";"민속자연사박물관";"제주특별자치도 제주시 일도2동 996-1";"제주특별자치도 제주시 삼성로 40";33.5061399;126.5316454
"관광지";"세화항";"제주특별자치도 제주시 구좌읍 세화리";"제주특별자치도 제주시 구좌읍 세화리";33.489597;126.831665
"관광지";"야몬딱털장";"제주특별자치도 제주시 연동 302-2";"";33.489136;126.497116
"관광지";"누웨마루거리(구 바오젠)";"제주특별자치도 제주시 연동 273-1";"제주특별자치도 제주시 신광로 47";33.48774;126.49034
"관광지";"거슨새미오름";"제주특별자치도 제주시 구좌읍 송당리 산 145";"제주특별자치도 제주시 구좌읍 송당리 산 145";33.450573;126.759186
"관광지";"알진오름(안친오름)";"제주특별자치도 제주시 구좌읍 송당리 880-1";"제주특별자치도 제주시 구좌읍 송당리 880-1";33.477615;126.78664
"관광지";"문석이오름";"제주특별자치도 제주시 구좌읍 송당리";"제주특별자치도 제주시 구좌읍 송당리";33.447876;126.79623
"관광지";"제주신영영화박물관 무비스타";"제주 서귀포시 남원읍 태위로 536";"";33.27463;126.70585
"관광지";"제주쥬티클럽";"제주특별자치도 서귀포시 성산읍 고성리 206-7";"제주특별자치도 서귀포시 성산읍 신양로 113";33.4445754;126.9095025
"관광지";"두맹이골목";"제주특별자치도 제주시 동문로16길 17-4";"제주특별자치도 제주시 동문로16길 17-4";33.51202;126.53499
"관광지";"이중섭미술관";"제주특별자치도 서귀포시 서귀동 532-1";"제주특별자치도 서귀포시 이중섭로 27-3";33.2459155;126.5649489
"관광지";"돌하르방 캠핑장";"제주특별자치도 제주시 한경면 청수리 2130";"제주특별자치도 제주시 한경면 낙수로 271-40";33.323902;126.23916
"관광지";"산지등대";"제주특별자치도 제주시 사라봉동길 108-1 (건입동)";"제주특별자치도 제주시 사라봉동길 108-1 (건입동)";33.52147;126.54543
"관광지";"사라봉공원";"제주특별자치도 제주시 사라봉동길 74 (건입동)";"제주특별자치도 제주시 사라봉동길 74 (건입동)";33.51921;126.5473
"관광지";"새별오름";"제주특별자치도 제주시 애월읍 봉성리 산 59-8";"제주특별자치도 제주시 애월읍 봉성리 산 59-8";33.36723;126.35711
"관광지";"알오름(성산읍)";"제주특별자치도 서귀포시 성산읍 시흥상동로";"제주특별자치도 서귀포시 성산읍 시흥상동로";33.476498;126.89701
"관광지";"상추자마을길";"제주특별자치도 제주시 추자도 추자면";"제주특별자치도 제주시 추자도 추자면";33.947014;126.3201
"관광지";"말이달리는밤에";"제주특별자치도 제주시 애월읍 유수암리 1206";"제주특별자치도 제주시 애월읍 평화로 2144";33.40558;126.40018
"관광지";"아라고나이트 온천(디아넥스호텔)";"제주특별자치도 서귀포시 안덕면 상천리 380-7";"제주특별자치도 서귀포시 안덕면 산록남로762번길 71";33.303474;126.39206
"관광지";"머체오름 (마체오름)";"제주특별자치도 서귀포시 남원읍 수망리 203-1";"제주특별자치도 서귀포시 남원읍 남조로 534";33.36894843;126.6928631
"관광지";"한림해안도로";"제주특별자치도 제주시 한림읍 귀덕리";"제주특별자치도 제주시 한림읍 귀덕리";33.435574;126.26823
"관광지";"제주 카카오캠핑";"제주특별자치도 제주시 일주서로 7867";"제주특별자치도 제주시 일주서로 7867";33.494053;126.487564
"관광지";"비체올린";"제주시 한경면 판포리 725번지";"제주시 한경면 판조로 253-6";33.35901;126.21184
"관광지";"토이파크";"제주특별자치도 서귀포시 안덕면 동광리 383";"제주특별자치도 서귀포시 안덕면 동광로 267-7";33.319084;126.34573
"관광지";"백조일손지묘(백조일손지지)";"제주특별자치도 서귀포시 안덕면 사계리";"제주특별자치도 서귀포시 안덕면 사계리";33.20672;126.2813
"관광지";"점보빌리지";"제주특별자치도 서귀포시 안덕면 평화로 319번길 31-11";"제주특별자치도 서귀포시 안덕면 평화로 319번길 31-11";33.275467;126.305115
"관광지";"제주유리박물관";"제주특별자치도 서귀포시 중산간서로 1403";"제주특별자치도 서귀포시 중산간서로 1403";33.278397;126.370186
"관광지";"청아투명카약";"제주특별자치도 제주시 애월읍 애월리 2464 한담공원 아래입니다^^(在Handam公下)";"제주특별자치도 제주시 애월읍 애월로 11 (애월리) 한담공원 아래입니다^^(在Handam公下)";0.0;0.0
"관광지";"로즈오닐과 앤티크큐피 전시관";"제주특별자치도 서귀포시 토평동 3083-1";"제주특별자치도 서귀포시 인정오름로86번길 10";33.287163;126.57821
"관광지";"제주레일바이크";"제주특별자치도 제주시 구좌읍 종달리 4639";"제주특별자치도 제주시 구좌읍 용눈이오름로 641";33.4646743;126.8369662
"관광지";"에코랜드 테마파크";"제주특별자치도 제주시 조천읍 대흘리 1221-1";"제주특별자치도 제주시 조천읍 번영로 1278-169";33.4555296;126.6681873
"관광지";"애월해안도로";"제주특별자치도 제주시 애월읍 애월해안로";"제주특별자치도 제주시 애월읍 애월해안로";33.47822;126.36656
"관광지";"신도포구";"제주특별자치도 서귀포시 대정읍 신도리";"제주특별자치도 서귀포시 대정읍 신도리";33.27674613;126.1697204
"관광지";"무수천";"제주특별자치도 제주시 애월읍 무수천길";"제주특별자치도 제주시 애월읍 무수천길";33.463337;126.4466
"관광지";"웰컴테마파크";"제주특별자치도 제주시 연동 313-105 1층";"제주특별자치도 제주시 선덕로 23 (연동, 제주웰컴센터) 1층";0.0;0.0
"관광지";"sdsdasd";"제주특별자치도 제주시 연동 313-105 undefined";"제주특별자치도 제주시 선덕로 23 (연동, 제주웰컴센터) undefined";0.0;0.0
"관광지";"상호명 입니다.";"제주특별자치도 제주시 연동 313-105 1111";"제주특별자치도 제주시 선덕로 23 (연동, 제주웰컴센터) 1111";0.0;0.0
"관광지";"상호명 입니다2";"경기 성남시 분당구 백현동 582-7 111";"경기 성남시 분당구 판교역로 4 (백현동) 111";0.0;0.0
"관광지";"수월봉 지질트레일";"제주특별자치도 제주시 한경면 고산리 3762";"제주특별자치도 제주시 한경면 노을해안로 1013-70";33.293736;126.16281
"관광지";"베릿네오름";"제주특별자치도 서귀포시 중문동 2273";"제주특별자치도 서귀포시 중문상로17번길 51";33.24894541;126.4198219
"관광지";"차귀도요트";"제주특별자치도 제주시 한경면 한경해안로 156 2층";"제주특별자치도 제주시 한경면 한경해안로 156 2층";33.32392;126.16601
"관광지";"항파두리항몽유적지";"제주특별자치도 제주시 애월읍 상귀리 1012";"제주특별자치도 제주시 애월읍 항파두리로 50";33.452126;126.407455
"관광지";"혼인지";"제주특별자치도 서귀포시 성산읍 환해장성로 549";"제주특별자치도 서귀포시 성산읍 혼인지로 39-22";33.414932;126.894104
"관광지";"미천굴";"제주특별자치도 서귀포시 성산읍 온평리 1010-1";"제주특별자치도 서귀포시 성산읍 온평동로34번길 18";33.4036671;126.9011816
"관광지";"돈대산산림휴양산책로";"제주특별자치도 제주시 추자면 예초리 산 67-1";"제주특별자치도 제주시 추자면 예초리 산 67-1";33.949707;126.32238
"관광지";"협재굴(한림공원)";"제주특별자치도 제주시 한림읍 협재리 2487";"제주특별자치도 제주시 한림읍 한림로 300";33.3894949;126.2396825
"관광지";"성산포항";"서귀포시 성산읍 성산리 347-9";"서귀포시 성산읍 성산등용로 130-21";33.47211;126.9332
"관광지";"바이나흐튼 크리스마스 박물관";"제주특별자치도 서귀포시 안덕면 안덕면 서광리 456";"제주특별자치도 서귀포시 안덕면 평화로 654";33.308956;126.3279
"관광지";"원당봉";"제주특별자치도 제주시 삼양일동 산 1-2";"제주특별자치도 제주시 원당로16길 16-30";33.5262509;126.5983848
"관광지";"방일리공원";"제주특별자치도 제주시 노형동 3812-1";"제주특별자치도 제주시 정원로 50";33.47767512;126.4767377
"관광지";"세리월드 테마파크";"제주특별자치도 서귀포시 법환동 877";"제주특별자치도 서귀포시 법환상로2번길 97-13";33.247314;126.51267
"관광지";"보롬이(하논, 화구구)";"제주특별자치도 서귀포시 하논로 (서홍동)";"제주특별자치도 서귀포시 하논로 (서홍동)";33.250164;126.54474
"관광지";"월령포구";"제주특별자치도 제주시 한림읍 월평리";"제주특별자치도 제주시 한림읍 월평리";33.37863;126.21653
"관광지";"탐나라공화국(제주남이섬)";"제주특별자치도 제주시 한림읍 금악리 81-8";"제주특별자치도 제주시 한림읍 한창로 897";33.355577;126.3056877
"관광지";"돔박이오름 (동박악)";"제주특별자치도 서귀포시 안덕면 광평리 산 89";"제주특별자치도 서귀포시 안덕면 광평리 산 89";33.3394248;126.364176
"관광지";"장미빛축제";"제주특별자치도 제주시 애월읍 유수암리 1083";"제주특별자치도 제주시 애월읍 평화로 2346";33.42217;126.40931
"관광지";"엉덩물계곡";"제주특별자치도 서귀포시 색달동 2889-1";"제주특별자치도 서귀포시 중문관광로 192";33.2464;126.414536
"관광지";"제주다원 녹차미로공원";"제주특별자치도 서귀포시 색달동 산 50";"제주특별자치도 서귀포시 산록남로 1258";33.290375;126.42282
"관광지";"말찻";"제주특별자치도 제주시 조천읍 교래3길";"제주특별자치도 제주시 조천읍 교래3길";33.434742;126.67746
"관광지";"까망고띠";"제주특별자치도 제주시 조천읍 선흘리 2040-1";"제주특별자치도 제주시 조천읍 와선로 254";33.4848623;126.7001912
"관광지";"이스렁오름";"제주특별자치도 제주시 애월읍 광령평화길";"제주특별자치도 제주시 애월읍 광령평화길";33.362965;126.48424
"관광지";"제주불교성지 순례길 절로 가는길 - 보시의 길";"제주특별자치도 제주시 애월읍 수산리 산 1-3";"제주특별자치도 제주시 애월읍 수산곰솔길 56";33.473495;126.386086
"관광지";"제주문예회관";"제주특별자치도 제주시 일도이동 852";"제주특별자치도 제주시 동광로 69";33.5043089;126.5353859
"관광지";"제주올레 2코스";"제주특별자치도 서귀포시 성산읍 고성리 2563-3";"제주특별자치도 서귀포시 성산읍 고성리 2563-3";33.43367;126.8973
"관광지";"방일봉 (방일이동산)";"제주특별자치도 제주시 노형동";"제주특별자치도 제주시 노형동";33.47579582;126.4735834
"관광지";"성읍랜드";"제주특별자치도 서귀포시 표선면 성읍리 2045-1";"제주특별자치도 서귀포시 표선면 번영로 2650";33.3986187;126.7873531
"관광지";"각시바우오름";"제주특별자치도 서귀포시 호근동 2112";"제주특별자치도 서귀포시 호근동 2112";33.2767541;126.5270288
"관광지";"33333";"강원 속초시 교동 783-9 undefined";"강원 속초시 미시령로3337번길 4 (교동) undefined";0.0;0.0
"관광지";"월나봉(도래오름)";"제주특별자치도 서귀포시 안덕면 감산리 1148 일대";"제주특별자치도 서귀포시 안덕면 감산리 1148 일대";33.245667;126.3499
"관광지";"아라리오뮤지엄동문모텔2";"제주특별자치도 제주시 산지로 23";"제주특별자치도 제주시 산지로 23";33.51495;126.52943
"관광지";"가문이오름(감은이오름)";"제주특별자치도 서귀포시 표선면 가시리 산 158";"제주특별자치도 서귀포시 표선면 남조로 1487-73";33.3708091;126.6935196
"관광지";"현사포구";"제주특별자치도 제주시 이호1동";"제주특별자치도 제주시 이호1동";33.50021;126.45968
"관광지";"부대악오름";"제주특별자치도 제주시 조천읍 선흘리 산 103";"제주특별자치도 제주시 조천읍 선흘리 산 103";33.46732272;126.7014494
"관광지";"제주불교성지 순례길 절로 가는길 - 지계의 길";"제주특별자치도 제주시 연동 69-4";"제주특별자치도 제주시 서연길 10";33.497364;126.50008
"관광지";"번널오름 (벌판악)";"제주특별자치도 서귀포시 표선면 가시리 산 10-5";"제주특별자치도 서귀포시 표선면 가시리 산 10-5";33.374043;126.74533
"관광지";"들렁모루 산책길";"제주특별자치도 서귀포시 서홍동 2437";"제주특별자치도 서귀포시 서홍동 2437";33.282448;126.54274
"관광지";"가세오름";"제주특별자치도 서귀포시 표선면 토산리 산2";"제주특별자치도 서귀포시 표선면 녹산로 554";33.33146;126.78151
"관광지";"북돌아진오름";"제주특별자치도 제주시 애월읍 봉성리 산 41";"제주특별자치도 제주시 애월읍 봉성리 산 41";33.3659432;126.35644
"관광지";"곽지해수욕장";"제주특별자치도 제주시 애월읍 애월원당길 (곽지리)";"제주특별자치도 제주시 애월읍 애월원당길 (곽지리)";33.45122;126.3058
"관광지";"갑선이오름";"제주특별자치도 서귀포시 표선면 가시리 산 2";"제주특별자치도 서귀포시 표선면 가시리 산 2";33.3616;126.78106
"관광지";"닭머르해안길";"제주특별자치도 제주시 조천읍 신촌리 2408-1";"제주특별자치도 제주시 조천읍 신촌북3길 62-1";33.537785;126.61332
"관광지";"봉아오름(봉개오름,봉아름,붉은오름)";"제주특별자치도 제주시 봉개동 1804";"제주특별자치도 제주시 봉개동 1804";33.49358;126.59166
"관광지";"기독교순례길 2코스(순교의길)";"제주특별자치도 제주시 한림읍 협재리 1791";"제주특별자치도 제주시 한림읍 협재8길 8";33.39475;126.2431
"관광지";"가메오름";"제주특별자치도 제주시 애월읍 봉성리 산 125";"제주특별자치도 제주시 애월읍 봉성리 산 125";33.36623487;126.3571601
"관광지";"렛츠런파크";"제주특별자치도 제주시 애월읍 평화로 2144";"제주특별자치도 제주시 애월읍 평화로 2144";33.40782;126.39421
"관광지";"귤밭76번지";"제주특별자치도 서귀포시 안덕면 상창리 906";"제주특별자치도 서귀포시 안덕면 병악로 76";33.283054;126.365265
"관광지";"별도봉";"제주특별자치도 제주시 선반로 (화북일동)";"제주특별자치도 제주시 선반로 (화북일동)";33.51933305;126.5529974
"관광지";"신창~차귀해안도로";"제주특별자치도 제주시 한경면 신창리 1353-1";"제주특별자치도 제주시 한경면 한경해안로 470";33.33567;126.16328
"관광지";"관덕정";"제주특별자치도 제주시 삼도2동 983-1";"제주특별자치도 제주시 관덕로 19";33.513355;126.52145
"관광지";"제주허브동산";"제주특별자치도 서귀포시 표선면 표선리 2608";"제주특별자치도 서귀포시 표선면 돈오름로 170";33.3225332;126.8228665
"관광지";"소인국테마파크";"제주특별자치도 서귀포시 안덕면 서광리 725";"제주특별자치도 서귀포시 안덕면 중산간서로 1878";33.2904213;126.322602
"관광지";"국립제주박물관";"제주특별자치도 제주시 건입동 261";"제주특별자치도 제주시 일주동로 17";33.5139974;126.5489702
"관광지";"한남의숙터";"제주특별자치도 서귀포시 대정읍 추사로";"제주특별자치도 서귀포시 대정읍 추사로";33.251087;126.27711
"관광지";"서복전시관";"제주특별자치도 서귀포시 서귀동 100-2";"제주특별자치도 서귀포시 칠십리로 156-8";33.2448641;126.5706551
"관광지";"중문진실캠핑장";"제주특별자치도 서귀포시 중문동 2232";"제주특별자치도 서귀포시 천제연로 132";33.252678;126.41844
"관광지";"절물오름(큰대나)";"제주특별자치도 제주시 명림로 584 일대";"제주특별자치도 제주시 명림로 584 일대";33.433804;126.62747
"관광지";"낙선동 4.3성";"제주특별자치도 제주시 조천읍 선흘리 2734-5";"제주특별자치도 제주시 조천읍 선흘서5길 13";33.480583;126.709526
"관광지";"서우봉";"제주특별자치도 제주시 조천읍 함덕리 169-1";"제주특별자치도 제주시 조천읍 함덕리 169-1";33.5344076;126.6342455
"관광지";"삼화포구";"제주특별자치도 제주시 삼양일동 1775";"제주특별자치도 제주시 서흘1길 26";33.5287466;126.5891889
"관광지";"금능해수욕장";"제주특별자치도 제주시 한림읍 금능리 2036-1";"제주특별자치도 제주시 한림읍 금능길 119-10";33.390003;126.23591
"관광지";"dfds";"서울 강서구 화곡동 1007-3 ";"서울 강서구 강서로45가길 8 (화곡동) ";0.0;0.0
"관광지";"명월팽나무군락";"제주특별자치도 제주시 한림읍 명월리 1767-1";"제주특별자치도 제주시 한림읍 명월로 71";33.38698;126.26671
"관광지";"여문영아리";"제주특별자치도 서귀포시 표선면 가시리 산 145";"제주특별자치도 서귀포시 표선면 가시리 산 145";33.36798932;126.6924295
"관광지";"개오리오름";"제주특별자치도 제주시 봉개동";"제주특별자치도 제주시 봉개동";33.42232463;126.6173757
"관광지";"예래해안도로";"제주특별자치도 서귀포시 예래해안로";"제주특별자치도 서귀포시 예래해안로";33.233536;126.37748
"관광지";"아부오름";"제주특별자치도 제주시 구좌읍 송당리 산 164-1";"제주특별자치도 제주시 구좌읍 송당리 산 164-1";33.44878;126.7774
"관광지";"제주불교성지 순례길 절로 가는길 - 정진의 길";"제주특별자치도 서귀포시 하원동 산 1-1";"제주특별자치도 서귀포시 영실로 246 (하원동)";33.3402;126.47921
"관광지";"민오름(오라동)";"제주특별자치도 제주시 오라2동 산 12";"제주특별자치도 제주시 오라2동 산 12";33.476444;126.50659
"관광지";"개오름";"제주특별자치도 서귀포시 표선면 성읍리 2974";"제주특별자치도 서귀포시 표선면 성읍이리로57번길 162";33.42347315;126.7717223
"관광지";"제주불교성지 순례길 절로 가는길 - 인욕의 길";"제주특별자치도 제주시 아라1동 산 66-8";"제주특별자치도 제주시 산록북로 660";33.422096;126.55877
"관광지";"이달봉";"제주특별자치도 제주시 애월읍 봉성리 산 71-1";"제주특별자치도 제주시 애월읍 봉성리 산 71-1";33.363815;126.347466
"관광지";"이호테우해수욕장_old";"제주특별자치도 제주시 이호2동 1600-1";"제주특별자치도 제주시 도리로 20";33.496185;126.455956
"관광지";"제주공룡랜드";"제주특별자치도 제주시 애월읍 광령평화2길 1";"제주특별자치도 제주시 애월읍 광령평화2길 1";33.44299;126.43244
"관광지";"월령선인장군락지";"제주특별자치도 제주시 한림읍 월령리 359";"제주특별자치도 제주시 한림읍 월령3길 27-4";33.377865;126.21586
"관광지";"월정리해변";"제주특별자치도 제주시 구좌읍 월정리 33";"제주특별자치도 제주시 구좌읍 월정리 33-3";33.55580941;126.796624
"관광지";"하멜기념비";"제주특별자치도 서귀포시 안덕면 사계리 112-3";"제주특별자치도 서귀포시 안덕면 사계리 112-3";33.23286;126.314064
"관광지";"한림항";"제주특별자치도 제주시 한림읍 대림리 2019-17";"제주특별자치도 제주시 한림읍 한림해안로 192";33.419075;126.26264
"관광지";"서귀포천문과학문화관";"제주특별자치도 서귀포시 1100로 506-1";"제주특별자치도 서귀포시 1100로 506-1";33.28769;126.46199
"관광지";"선족이오름(알선족이)";"제주특별자치도 제주시 구좌읍 송당리 산 140-2";"제주특별자치도 제주시 구좌읍 송당리 산 140-2";33.44329;126.75144
"관광지";"곶자왈";"제주특별자치도 서귀포시 대정읍 신평리";"제주특별자치도 서귀포시 대정읍 신평리";33.28449;126.27018
"관광지";"선녀와나무꾼";"제주특별자치도 제주시 조천읍 선흘리 1997";"제주특별자치도 제주시 조천읍 선교로 267";33.47903;126.70303
"관광지";"하도리 철새도래지";"제주특별자치도 제주시 구좌읍 하도리 53-2";"제주특별자치도 제주시 구좌읍 하도리 53-2";33.51021;126.896255
"관광지";"dfds";"서울 강서구 화곡동 1007-3 ";"서울 강서구 강서로45가길 8 (화곡동) ";0.0;0.0
"관광지";"한라산국립공원";"제주특별자치도 제주시 1100로 2070-61";"제주특별자치도 제주시 1100로 2070-61";33.36132;126.54195
"관광지";"강정천유원지";"제주특별자치도 서귀포시 강정통물로 (강정동)";"제주특별자치도 서귀포시 강정통물로 (강정동)";33.233673;126.49047
"관광지";"제주올레 15-B코스";"";"제주특별자치도 제주시 한림읍 한림해안로 192";33.41905;126.26263
"관광지";"한라감귤체험농원(체험운영안함)";"제주특별자치도 서귀포시 성산읍 수산리 735";"제주특별자치도 서귀포시 성산읍 서성일로991번길 1";33.442627;126.88461
"관광지";"관음사";"제주특별자치도 제주시 아라1동 387";"제주특별자치도 제주시 산록북로 660";33.423782;126.55818
"관광지";"도순다원";"제주특별자치도 서귀포시 도순동 1-1";"제주특별자치도 서귀포시 중산간서로356번길 152-41";33.273037;126.48306
"관광지";"구좌해안로";"제주특별자치도 제주시 구좌읍 구좌해안로";"제주특별자치도 제주시 구좌읍 구좌해안로";33.55702;126.727806
"관광지";"백록담";"제주특별자치도 서귀포시 토평동 산 15-1";"제주특별자치도 서귀포시 토평동 산 15-1";33.362293;126.53332
"관광지";"서귀포항";"제주특별자치도 서귀포시 서귀동 758-4";"제주특별자치도 서귀포시 칠십리로72번길 14";33.239174;126.56545
"관광지";"한라산단풍트래킹";"제주특별자치도 제주시 해안동 산 220-1";"";33.400085;126.48722
"관광지";"돌빛나예술학교";"제주특별자치도 제주시 한림읍 협재리 2190-1";"제주특별자치도 제주시 한림읍 협재남4길 26";33.38422;126.24817
"관광지";"234242424";"광주 서구 치평동 1132-34 ";"광주 서구 2순환로 2275 (치평동, 유덕I.C보조요금소) ";0.0;0.0
"관광지";"234242424";"광주 서구 치평동 1132-34 ";"광주 서구 2순환로 2275 (치평동, 유덕I.C보조요금소) ";0.0;0.0
"관광지";"돈대산";"제주특별자치도 제주시 추자면 예초리 산 67-1";"제주특별자치도 제주시 추자면 예초리 산 67-1";33.94892873;126.3207352
"관광지";"종달리해안도로";"제주특별자치도 제주시 구좌읍 종달리 630-1";"제주특별자치도 제주시 구좌읍 종달리 630-1";33.482853;126.901794
"관광지";"도두해안도로";"제주특별자치도 제주시 도두2동 706-3";"제주특별자치도 제주시 도두2동 706-3";33.51039;126.482445
"관광지";"제주커피박물관 바움 Baum";"제주특별자치도 서귀포시 성산읍 고성리 2040-1";"제주특별자치도 서귀포시 성산읍 서성일로1168번길 89-17";33.4398;126.89912
"관광지";"아이리스촬영지(하얀등대)";"제주특별자치도 서귀포시 표선면";"제주특별자치도 서귀포시 표선면";33.319492;126.84776
"관광지";"지니어스 로사이";"제주특별자치도 서귀포시 성산읍 고성리 21";"제주특별자치도 서귀포시 성산읍 고성리 21";33.429596;126.9321
"관광지";"제주올레 18-1코스";"제주특별자치도 제주시 추자면 묵리 산 133";"제주특별자치도 제주시 추자면 묵리 산 133";33.951923;126.30764
"관광지";"주상절리대(중문대포해안)";"제주특별자치도 서귀포시 중문동 2768-1";"제주특별자치도 서귀포시 이어도로 36-30";33.23834;126.42586
"관광지";"폴리파크카라반";"제주특별자치도 애월읍 어음리 3912";"제주특별자치도 애월읍 어음리 3912";33.386833;126.37515
"관광지";"원앙카라반캠핑장앤야영장";"제주특별자치도 서귀포시 상효동 1460";"제주특별자치도 서귀포시 돈내코로 120";33.306381;126.5843885
"관광지";"상추자항";"제주특별자치도 제주시 추자면 대서리 147-5";"제주특별자치도 제주시 추자면 추자로 39";33.962449;126.2955716
"관광지";"모진이몽돌해변";"제주특별자치도 제주시 추자면 신양리 56";"제주특별자치도 제주시 추자면 신양리 56";33.946087;126.33401
"관광지";"묵리해안포구";"제주특별자치도 제주시 추자면 묵리 701-5";"제주특별자치도 제주시 추자면 추자로 365-1";33.94523443;126.312496
"관광지";"성산일출봉(UNESCO 세계자연유산)";"제주특별자치도 서귀포시 성산읍 성산리 1";"제주특별자치도 서귀포시 성산읍 일출로 284-12";33.462147;126.936424
"관광지";"묵리마을";"제주특별자치도 제주시 추자면 묵리";"제주특별자치도 제주시 추자면 묵리";33.94865;126.31429
"관광지";"추자도등대";"제주특별자치도 제주시 추자면 영흥리 산 26-4";"제주특별자치도 제주시 추자면 영흥4길 43";33.95636;126.29741
"관광지";"올레크루즈";"제주특별자치도 서귀포시 안덕면 화순리 636-15";"제주특별자치도 서귀포시 안덕면 화순해안로 106번길 16";33.236904;126.33513
"관광지";"추자등대";"제주특별자치도 제주시 추자면 영흥리 77-3";"제주특별자치도 제주시 추자면 영흥리 77-3";33.9568;126.297806
"관광지";"예초리기정길";"제주특별자치도 제주시 추자면 예초리 산 1";"제주특별자치도 제주시 추자면 예초리 산 1";33.955803;126.33822
"관광지";"섬생이";"제주특별자치도 제주시 추자면 신양리 산 87";"제주특별자치도 제주시 추자면 신양리 산 87";33.939816;126.31154
"관광지";"서광승마장";"제주특별자치도 서귀포시 안덕면 서광리 산 50-33";"제주특별자치도 서귀포시 안덕면 녹차분재로 239";33.30231;126.2879
"관광지";"234234";"충북 청주시 상당구 지북동 167 ";"충북 청주시 상당구 2순환로 2032 (지북동) ";0.0;0.0
"관광지";"2342";"서울 강동구 천호동 123-11 ";"서울 강동구 천중로34길 1 (천호동, 보고리치빌) ";0.0;0.0
"관광지";"봉글레산";"제주특별자치도 제주시 추자면 대서리 167";"제주특별자치도 제주시 추자면 대서5길 1";33.96535809;126.2888663
"관광지";"나바론절벽";"제주특별자치도 제주시 추자면 영흥리 산 19";"제주특별자치도 제주시 추자면 영흥리 산 19";33.956413;126.29398
"관광지";"약천사 템플스테이";"제주특별자치도 서귀포시 대포동 1165";"제주특별자치도 서귀포시 이어도로 293-28 (대포동)";33.24533;126.44967
"관광지";"해거름전망대";"제주특별자치도 제주시 한경면 판포리 1608-1";"제주특별자치도 제주시 한경면 일주서로 4641";33.37016;126.20664
"관광지";"남원 수국길";"제주도 서귀포 남원읍";"";33.279915;126.7207
"관광지";"생이기정";"제주특별자치도 제주시 한경면 용수리 산 60";"제주특별자치도 제주시 한경면 용수리 산 60";33.315594;126.16737
"관광지";"윗세오름(웃세오름)";"제주특별자치도 제주시 애월읍 광령리 산 183-1";"제주특별자치도 제주시 애월읍 광령리 산 183-1";33.3701721;126.4819697
"관광지";"원앙폭포";"제주특별자치도 서귀포시 상효동 1463";"제주특별자치도 서귀포시 돈내코로 137";33.30053;126.58174
"관광지";"소천지";"제주특별자치도 서귀포시 보목동 1637-17";"제주특별자치도 서귀포시 칠십리로485번길 2";33.2412706;126.5980115
"관광지";"세계술박물관";"제주특별자치도 서귀포시 표선면 하천리 1814-1";"제주특별자치도 서귀포시 표선면 한마음초등로 431";33.3539592;126.817669
"관광지";"곽지패총";"제주특별자치도 제주시 애월읍 곽지리 2043-1";"제주특별자치도 제주시 애월읍 곽지리 2043-1";33.44588;126.30714
"관광지";"한모살 (표선백사장)";"제주특별자치도 제주시 표선면 표선리";"제주특별자치도 제주시 표선면 표선리";33.328445;126.83669
"관광지";"광령귤나무";"제주특별자치도 제주시 애월읍 광령리 1165-1";"제주특별자치도 제주시 애월읍 광령8길 24-2";33.459007;126.43912
"관광지";"창고천생태공원";"제주특별자치도 서귀포시 안덕면 감산리 359-1";"제주특별자치도 서귀포시 안덕면 일주서로 1524";33.258415;126.35306
"관광지";"화순곶자왈생태탐방숲길";"제주특별자치도 서귀포시 안덕면 화순리 2045";"제주특별자치도 서귀포시 안덕면 화순서동로 151";33.264614;126.33123
